1.716227838888888800e+04 1.930756318749999991e+04 3.861512637499999983e+04 7.723025274999999965e+04 1.544605054999999993e+05 1.544605054999999888e+07 1.544605054999999888e+07 1.544605054999999888e+07 1.544605054999999888e+07 1.544605054999999888e+07 1.544605054999999888e+07 5.148683516666666401e+04 5.148683516666666401e+04 7.723025274999999965e+04 1.544605054999999993e+05 1.544605054999999888e+07
1.716227838888888800e+04 1.930756318749999991e+04 2.574341758333333200e+04 3.861512637499999983e+04 1.544605054999999993e+05 1.544605054999999993e+05 1.544605054999999888e+07 1.544605054999999888e+07 1.544605054999999888e+07 1.544605054999999888e+07 1.544605054999999888e+07 5.148683516666666401e+04 5.148683516666666401e+04 7.723025274999999965e+04 1.544605054999999993e+05 1.544605054999999888e+07
1.716227838888888800e+04 1.930756318749999991e+04 3.861512637499999983e+04 3.861512637499999983e+04 1.544605054999999993e+05 1.544605054999999993e+05 1.544605054999999888e+07 1.544605054999999888e+07 1.544605054999999888e+07 3.089210109999999986e+04 3.089210109999999986e+04 5.148683516666666401e+04 5.148683516666666401e+04 1.544605054999999993e+05 1.544605054999999993e+05 1.544605054999999888e+07
1.544605054999999993e+04 1.716227838888888800e+04 7.723025274999999965e+04 5.148683516666666401e+04 1.544605054999999993e+05 1.544605054999999993e+05 1.544605054999999888e+07 5.148683516666666401e+04 7.723025274999999965e+04 3.089210109999999986e+04 3.089210109999999986e+04 7.723025274999999965e+04 7.723025274999999965e+04 7.723025274999999965e+04 1.544605054999999993e+05 1.544605054999999888e+07
1.287170879166666600e+04 1.544605054999999993e+05 5.148683516666666401e+04 1.544605054999999993e+05 1.544605054999999993e+05 1.544605054999999993e+05 2.574341758333333200e+04 2.206578649999999834e+04 2.206578649999999834e+04 3.089210109999999986e+04 3.089210109999999986e+04 7.723025274999999965e+04 7.723025274999999965e+04 7.723025274999999965e+04 1.544605054999999993e+05 1.544605054999999888e+07
1.103289324999999917e+04 1.188157734615384652e+04 1.544605054999999993e+05 5.148683516666666401e+04 7.723025274999999965e+04 1.930756318749999991e+04 2.574341758333333200e+04 2.206578649999999834e+04 2.206578649999999834e+04 7.723025274999999965e+04 7.723025274999999965e+04 1.544605054999999993e+05 7.723025274999999965e+04 7.723025274999999965e+04 1.544605054999999993e+05 1.544605054999999888e+07
1.103289324999999917e+04 1.103289324999999917e+04 7.723025274999999965e+04 7.723025274999999965e+04 1.716227838888888800e+04 1.716227838888888800e+04 1.716227838888888800e+04 2.206578649999999834e+04 2.206578649999999834e+04 1.716227838888888800e+04 1.544605054999999993e+04 2.574341758333333200e+04 7.723025274999999965e+04 7.723025274999999965e+04 1.544605054999999993e+05 1.544605054999999888e+07
1.103289324999999917e+04 1.103289324999999917e+04 7.723025274999999965e+04 7.723025274999999965e+04 1.404186413636363613e+04 1.544605054999999993e+04 1.716227838888888800e+04 2.206578649999999834e+04 2.206578649999999834e+04 5.148683516666666401e+04 5.148683516666666401e+04 5.148683516666666401e+04 5.148683516666666401e+04 7.723025274999999965e+04 1.544605054999999993e+05 1.029736703333333389e+04
1.103289324999999917e+04 1.103289324999999917e+04 7.723025274999999965e+04 7.723025274999999965e+04 1.404186413636363613e+04 1.544605054999999993e+04 2.574341758333333200e+04 2.206578649999999834e+04 5.148683516666666401e+04 5.148683516666666401e+04 5.148683516666666401e+04 5.148683516666666401e+04 5.148683516666666401e+04 1.188157734615384652e+04 1.103289324999999917e+04 1.029736703333333389e+04
